,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
561,0.3%,GBP,2018-11-14 04:30:00,0.2%,,Low,PPI Output m/m,0.4%,,46
562,0.2%,EUR,2018-11-14 05:00:00,0.2%,,Medium,Flash GDP q/q,0.2%,,46
563,0.2%,EUR,2018-11-14 05:00:00,,,Low,Flash Employment Change q/q,0.4%,,46
564,-0.3%,EUR,2018-11-14 05:00:00,-0.4%,better,Low,Industrial Production m/m,1.1%,better,46
565,1.04|1.2,EUR,2018-11-14 05:33:00,,,Low,German 30-y Bond Auction,1.04|1.4,,46
566,0.3%,USD,2018-11-14 08:30:00,0.3%,,High,CPI m/m,0.1%,,46
567,0.2%,USD,2018-11-14 08:30:00,0.2%,,High,Core CPI m/m,0.1%,,46
568,,USD,2018-11-14 10:00:00,,,Medium,FOMC Member Quarles Speaks,,,46
569,,USD,2018-11-14 18:00:00,,,High,Fed Chair Powell Speaks,,,46
570,3.6%,AUD,2018-11-14 19:00:00,,,Low,MI Inflation Expectations,4.0%,,46
571,32.8K,AUD,2018-11-14 19:30:00,19.9K,better,High,Employment Change,7.8K,better,46
572,5.0%,AUD,2018-11-14 19:30:00,5.1%,better,High,Unemployment Rate,5.0%,,46
573,,AUD,2018-11-14 21:00:00,,,Medium,RBA Assist Gov Debelle Speaks,,,46
574,3.3%,CNY,2018-11-15 02:00:00,,,Low,Foreign Direct Investment ytd/y,2.9%,,46
575,-0.5%,GBP,2018-11-15 04:30:00,0.2%,worse,High,Retail Sales m/m,-0.4%,better,46
576,13.4B,EUR,2018-11-15 05:00:00,16.4B,worse,Low,Trade Balance,16.8B,,46
577,,GBP,2018-11-15 08:00:00,,,Medium,MPC Member Tenreyro Speaks,,,46
578,-23.0K,CAD,2018-11-15 08:30:00,,,Low,ADP Non-Farm Employment Change,66.9K,better,46
579,0.7%,USD,2018-11-15 08:30:00,0.5%,better,High,Core Retail Sales m/m,-0.1%,,46
580,0.8%,USD,2018-11-15 08:30:00,0.6%,better,High,Retail Sales m/m,-0.1%,worse,46
581,12.9,USD,2018-11-15 08:30:00,20.1,worse,Medium,Philly Fed Manufacturing Index,22.2,,46
582,23.3,USD,2018-11-15 08:30:00,19.9,better,Low,Empire State Manufacturing Index,21.1,,46
583,0.5%,USD,2018-11-15 08:30:00,0.1%,better,Low,Import Prices m/m,0.2%,worse,46
584,216K,USD,2018-11-15 08:30:00,213K,,Low,Unemployment Claims,214K,,46
585,,USD,2018-11-15 10:00:00,,,Medium,FOMC Member Quarles Speaks,,,46
586,0.3%,USD,2018-11-15 10:00:00,0.3%,,Low,Business Inventories m/m,0.5%,,46
587,39B,USD,2018-11-15 10:30:00,35B,,Low,Natural Gas Storage,65B,,46
588,10.3M,USD,2018-11-15 11:00:00,2.9M,,Medium,Crude Oil Inventories,5.8M,,46
589,,USD,2018-11-15 11:30:00,,,High,Fed Chair Powell Speaks,,,46
590,,USD,2018-11-15 13:00:00,,,Medium,FOMC Member Bostic Speaks,,,46
591,53.5,NZD,2018-11-15 16:30:00,,,Medium,Business NZ Manufacturing Index,51.9,,46
592,0.3%,EUR,2018-11-16 02:00:00,0.2%,,Low,German WPI m/m,0.4%,,46
593,,EUR,2018-11-16 03:30:00,,,High,ECB President Draghi Speaks,,,46
594,2.2%,EUR,2018-11-16 05:00:00,2.2%,,Low,Final CPI y/y,2.1%,,46
595,1.1%,EUR,2018-11-16 05:00:00,1.1%,,Low,Final Core CPI y/y,1.1%,,46
596,1.27B,EUR,2018-11-16 05:08:00,2.87B,worse,Low,Italian Trade Balance,2.49B,worse,46
597,,EUR,2018-11-16 08:00:00,,,Medium,German Buba President Weidmann Speaks,,,46
598,0.2%,CAD,2018-11-16 08:30:00,0.1%,,Medium,Manufacturing Sales m/m,-0.5%,,46
599,7.70B,CAD,2018-11-16 08:30:00,0.30B,better,Low,Foreign Securities Purchases,2.63B,,46
600,78.4%,USD,2018-11-16 09:15:00,78.3%,,Low,Capacity Utilization Rate,78.5%,better,46
601,0.1%,USD,2018-11-16 09:15:00,0.2%,worse,Low,Industrial Production m/m,0.2%,worse,46
602,-0.4%,GBP,2018-11-16 09:30:00,,,Low,CB Leading Index m/m,-0.2%,,46
603,-0.1%,AUD,2018-11-16 10:30:00,,,Low,CB Leading Index m/m,0.2%,,46
604,30.8B,USD,2018-11-16 16:00:00,46.2B,worse,Low,TIC Long-Term Purchases,131.7B,,46
605,,CAD,2018-11-04 02:00:00,,,Non-Economic,Daylight Saving Time Shift,,,45
606,,USD,2018-11-04 02:00:00,,,Non-Economic,Daylight Saving Time Shift,,,45
607,51.1,AUD,2018-11-04 16:30:00,,,Low,AIG Services Index,52.5,,45
608,,JPY,2018-11-04 18:50:00,,,Low,Monetary Policy Meeting Minutes,,,45
609,0.1%,AUD,2018-11-04 19:00:00,,,Low,MI Inflation Gauge m/m,0.3%,,45
610,-2.4%,NZD,2018-11-04 19:00:00,,,Low,ANZ Commodity Prices m/m,-2.4%,worse,45
611,0.2%,AUD,2018-11-04 19:30:00,,,Low,ANZ Job Advertisements m/m,-0.7%,,45
612,,JPY,2018-11-04 20:00:00,,,Medium,BOJ Gov Kuroda Speaks,,,45
613,50.8,CNY,2018-11-04 20:45:00,52.9,worse,Low,Caixin Services PMI,53.1,,45
614,52.2K,EUR,2018-11-05 03:00:00,30.3K,worse,Low,Spanish Unemployment Change,20.4K,,45
615,8.8,EUR,2018-11-05 04:30:00,9.9,worse,Low,Sentix Investor Confidence,11.4,,45
616,52.2,GBP,2018-11-05 04:30:00,53.4,worse,High,Services PMI,53.9,,45
617,,CAD,2018-11-05 08:10:00,,,High,BOC Gov Poloz Speaks,,,45
618,54.8,USD,2018-11-05 09:45:00,54.7,,Low,Final Services PMI,54.7,,45
619,60.3,USD,2018-11-05 10:00:00,59.3,better,High,ISM Non-Manufacturing PMI,61.6,,45
620,56.4,USD,2018-11-05 10:00:00,59.2,worse,Low,IBD/TIPP Economic Optimism,57.8,,45
621,-1.6%,JPY,2018-11-05 18:30:00,1.6%,worse,Low,Household Spending y/y,2.8%,,45
622,0.1%,GBP,2018-11-05 19:01:00,0.6%,worse,Low,BRC Retail Sales Monitor y/y,-0.2%,,45
623,,AUD,2018-11-05 22:30:00,,,High,RBA Rate Statement,,,45
624,1.50%,AUD,2018-11-05 22:30:00,1.50%,,Medium,Cash Rate,1.50%,,45
625,0.3%,EUR,2018-11-06 02:00:00,-0.4%,better,Low,German Factory Orders m/m,2.5%,better,45
626,54.0,EUR,2018-11-06 03:15:00,51.9,better,Low,Spanish Services PMI,52.5,,45
627,49.2,EUR,2018-11-06 03:45:00,52.1,worse,Low,Italian Services PMI,53.3,,45
628,55.3,EUR,2018-11-06 03:50:00,55.6,,Low,French Final Services PMI,55.6,,45
629,54.7,EUR,2018-11-06 03:55:00,53.6,better,Low,German Final Services PMI,53.6,,45
630,53.7,EUR,2018-11-06 04:00:00,53.3,better,Low,Final Services PMI,53.3,,45
631,0.5%,EUR,2018-11-06 05:00:00,0.4%,better,Low,PPI m/m,0.4%,better,45
632,1.49|2.0,GBP,2018-11-06 05:35:00,,,Low,10-y Bond Auction,1.60|1.9,,45
633,0.4%,CAD,2018-11-06 08:30:00,0.3%,,Low,Building Permits m/m,-1.1%,worse,45
634,7.01M,USD,2018-11-06 10:00:00,7.09M,worse,Low,JOLTS Job Openings,7.29M,better,45
635,,USD,2018-11-06 00:00:00,,,High,Congressional Elections,,,45
636,-2.0%,NZD,2018-11-06 10:22:00,,,Low,GDT Price Index,-0.3%,,45
637,3.21|2.5,USD,2018-11-06 13:01:00,,,Low,10-y Bond Auction,3.23|2.4,,45
638,46.4,AUD,2018-11-06 16:30:00,,,Low,AIG Construction Index,49.3,,45
639,1.1%,NZD,2018-11-06 16:45:00,0.5%,better,High,Employment Change q/q,0.6%,better,45
640,3.9%,NZD,2018-11-06 16:45:00,4.4%,better,High,Unemployment Rate,4.4%,better,45
641,0.5%,NZD,2018-11-06 16:45:00,0.5%,,Low,Labor Cost Index q/q,0.6%,,45
642,1.1%,JPY,2018-11-06 19:00:00,1.2%,worse,Medium,Average Cash Earnings y/y,0.8%,worse,45
643,2.0%,NZD,2018-11-06 21:00:00,,,High,Inflation Expectations q/q,2.0%,,45
644,103.9%,JPY,2018-11-07 00:00:00,103.9%,,Low,Leading Indicators,104.5%,,45
645,0.2%,EUR,2018-11-07 02:00:00,0.0%,better,Low,German Industrial Production m/m,0.1%,better,45
646,753B,CHF,2018-11-07 03:00:00,,,Low,Foreign Currency Reserves,740B,,45
647,0.7%,GBP,2018-11-07 03:30:00,0.5%,better,Low,Halifax HPI m/m,-1.3%,,45
648,-0.8%,EUR,2018-11-07 04:00:00,-0.1%,worse,Low,Italian Retail Sales m/m,0.6%,worse,45
649,0.0%,EUR,2018-11-07 05:00:00,0.1%,worse,Low,Retail Sales m/m,0.3%,better,45
650,0.42|1.4,EUR,2018-11-07 05:33:00,,,Low,German 10-y Bond Auction,0.55|1.1,,45
651,,CHF,2018-11-07 09:00:00,,,Medium,Gov Board Member Zurbrugg Speaks,,,45
652,61.8,CAD,2018-11-07 10:00:00,50.9,better,Medium,Ivey PMI,50.4,,45
653,5.8M,USD,2018-11-07 10:30:00,2.0M,,Medium,Crude Oil Inventories,3.2M,,45
654,3.42|2.1,USD,2018-11-07 13:01:00,,,Low,30-y Bond Auction,3.34|2.4,,45
655,1.75%,NZD,2018-11-07 15:00:00,1.75%,,High,Official Cash Rate,1.75%,,45
656,,NZD,2018-11-07 15:00:00,,,High,RBNZ Monetary Policy Statement,,,45
657,,NZD,2018-11-07 15:00:00,,,High,RBNZ Rate Statement,,,45
658,10.9B,USD,2018-11-07 15:00:00,15.7B,worse,Low,Consumer Credit m/m,22.9B,better,45
659,,NZD,2018-11-07 16:00:00,,,High,RBNZ Press Conference,,,45
660,,JPY,2018-11-07 18:50:00,,,Low,BOJ Summary of Opinions,,,45
661,2.2%,JPY,2018-11-07 18:50:00,2.4%,worse,Low,Bank Lending y/y,2.3%,,45
662,-18.3%,JPY,2018-11-07 18:50:00,-9.5%,worse,Low,Core Machinery Orders m/m,6.8%,,45
663,1.33T,JPY,2018-11-07 18:50:00,1.36T,,Low,Current Account,1.43T,,45
664,-10%,GBP,2018-11-07 19:01:00,-2%,worse,Low,RICS House Price Balance,-2%,,45
665,234B,CNY,2018-11-07 22:00:00,209B,better,Medium,Trade Balance,213B,,45
666,34.0B,CNY,2018-11-07 22:00:00,35.0B,worse,Low,USD-Denominated Trade Balance,31.7B,,45
667,49.5,JPY,2018-11-08 00:00:00,48.9,better,Low,Economy Watchers Sentiment,48.6,,45
668,2.5%,CHF,2018-11-08 01:45:00,2.5%,,Low,Unemployment Rate,2.5%,,45
669,17.6B,EUR,2018-11-08 02:00:00,18.2B,worse,Low,German Trade Balance,18.2B,,45
670,-5.7B,EUR,2018-11-08 02:45:00,-6.1B,better,Low,French Trade Balance,-5.7B,,45
671,,EUR,2018-11-08 04:00:00,,,Low,ECB Economic Bulletin,,,45
672,0.82|1.8,EUR,2018-11-08 04:59:00,,,Low,French 10-y Bond Auction,0.86|1.6,,45
673,,EUR,2018-11-08 05:00:00,,,Medium,EU Economic Forecasts,,,45
674,206K,CAD,2018-11-08 08:13:00,199K,better,Low,Housing Starts,190K,,45
675,0.0%,CAD,2018-11-08 08:30:00,0.1%,worse,Low,NHPI m/m,0.0%,,45
676,214K,USD,2018-11-08 08:30:00,214K,,Low,Unemployment Claims,215K,,45
677,4.47%,USD,2018-11-08 10:00:00,,,Low,Mortgage Delinquencies,4.36%,,45
678,65B,USD,2018-11-08 10:30:00,56B,,Low,Natural Gas Storage,48B,,45
679,,CHF,2018-11-08 12:30:00,,,Medium,Gov Board Member Maechler Speaks,,,45
680,,USD,2018-11-08 14:00:00,,,High,FOMC Statement,,,45
681,<2.25%,USD,2018-11-08 14:00:00,<2.25%,,High,Federal Funds Rate,<2.25%,,45
682,2.7%,JPY,2018-11-08 18:50:00,2.8%,worse,Low,M2 Money Stock y/y,2.8%,,45
683,,AUD,2018-11-08 19:30:00,,,High,RBA Monetary Policy Statement,,,45
684,-1.0%,AUD,2018-11-08 19:30:00,-0.9%,,Low,Home Loans m/m,-2.2%,,45
685,2.5%,CNY,2018-11-08 20:30:00,2.5%,,Low,CPI y/y,2.5%,,45
686,3.3%,CNY,2018-11-08 20:30:00,3.3%,,Low,PPI y/y,3.6%,,45
687,-1.8%,EUR,2018-11-09 02:45:00,-0.3%,worse,Low,French Industrial Production m/m,0.2%,worse,45
688,0.0%,GBP,2018-11-09 04:30:00,0.1%,worse,High,GDP m/m,0.0%,,45
689,0.2%,GBP,2018-11-09 04:30:00,0.1%,better,High,Manufacturing Production m/m,-0.1%,better,45
690,0.6%,GBP,2018-11-09 04:30:00,0.6%,,High,Prelim GDP q/q,0.4%,,45
691,-1.2%,GBP,2018-11-09 04:30:00,0.2%,worse,Medium,Prelim Business Investment q/q,-0.7%,worse,45
692,1.7%,GBP,2018-11-09 04:30:00,0.2%,better,Low,Construction Output m/m,-0.3%,better,45
693,-9.7B,GBP,2018-11-09 04:30:00,-11.4B,better,Low,Goods Trade Balance,-11.2B,,45
694,0.4%,GBP,2018-11-09 04:30:00,0.5%,worse,Low,Index of Services 3m/3m,0.5%,,45
695,0.0%,GBP,2018-11-09 04:30:00,-0.1%,better,Low,Industrial Production m/m,0.0%,worse,45
696,0.6%,USD,2018-11-09 08:30:00,0.2%,better,High,PPI m/m,0.2%,,45
697,0.5%,USD,2018-11-09 08:30:00,0.2%,better,Medium,Core PPI m/m,0.2%,,45
698,0.4%,GBP,2018-11-09 08:50:00,,,Low,NIESR GDP Estimate,0.6%,worse,45
699,,USD,2018-11-09 09:05:00,,,Medium,FOMC Member Quarles Speaks,,,45
700,98.3,USD,2018-11-09 10:00:00,98.0,,Medium,Prelim UoM Consumer Sentiment,98.6,,45
701,0.4%,USD,2018-11-09 10:00:00,0.3%,worse,Low,Final Wholesale Inventories m/m,0.3%,,45
702,2.8%,USD,2018-11-09 10:00:00,,,Low,Prelim UoM Inflation Expectations,2.9%,,45
703,2.1%,JPY,2018-10-28 18:50:00,2.1%,,Low,Retail Sales y/y,2.7%,,44
704,1.1%,AUD,2018-10-28 23:20:00,,,Low,HIA New Home Sales m/m,-2.9%,,44
705,4.7B,GBP,2018-10-29 04:30:00,4.1B,better,Medium,Net Lending to Individuals m/m,4.3B,better,44
706,-0.3%,GBP,2018-10-29 04:30:00,0.3%,worse,Low,M4 Money Supply m/m,0.1%,,44
707,65K,GBP,2018-10-29 04:30:00,65K,,Low,Mortgage Approvals,66K,,44
708,0.2%,USD,2018-10-29 07:30:00,0.1%,better,Medium,Core PCE Price Index m/m,0.0%,,44
709,0.4%,USD,2018-10-29 07:30:00,0.4%,,Medium,Personal Spending m/m,0.5%,better,44
710,0.2%,USD,2018-10-29 07:30:00,0.4%,worse,Low,Personal Income m/m,0.4%,better,44
711,,GBP,2018-10-29 10:25:00,,,Medium,Autumn Forecast Statement,,,44
712,2.3%,JPY,2018-10-29 18:30:00,2.4%,better,Low,Unemployment Rate,2.4%,,44
713,3.3%,AUD,2018-10-29 19:30:00,3.9%,worse,Medium,Building Approvals m/m,-8.1%,better,44
714,,AUD,2018-10-29 21:10:00,,,Medium,RBA Assist Gov Bullock Speaks,,,44
715,0.4%,EUR,2018-10-30 01:30:00,0.4%,,Low,French Flash GDP q/q,0.2%,,44
716,0.2%,EUR,2018-10-30 00:00:00,0.1%,better,Medium,German Prelim CPI m/m,0.4%,,44
717,-1.7%,EUR,2018-10-30 02:45:00,-0.4%,worse,Low,French Consumer Spending m/m,1.1%,better,44
718,100.1,CHF,2018-10-30 03:00:00,100.8,worse,Medium,KOF Economic Barometer,102.3,,44
719,2.3%,EUR,2018-10-30 03:00:00,2.3%,,Low,Spanish Flash CPI y/y,2.3%,better,44
720,-11K,EUR,2018-10-30 03:55:00,-12K,,Low,German Unemployment Change,-23K,,44
721,0.0%,EUR,2018-10-30 04:00:00,0.2%,worse,Low,Italian Prelim GDP q/q,0.2%,,44
722,0.2%,EUR,2018-10-30 05:00:00,0.4%,worse,Medium,Prelim Flash GDP q/q,0.4%,better,44
723,3.36|1.5,EUR,2018-10-30 05:14:00,,,Low,Italian 10-y Bond Auction,2.90|1.4,,44
724,5,GBP,2018-10-30 06:00:00,27,worse,Low,CBI Realized Sales,23,,44
725,5.5%,USD,2018-10-30 08:00:00,6.0%,worse,Low,S&P/CS Composite-20 HPI y/y,5.9%,,44
726,137.9,USD,2018-10-30 09:00:00,136.3,better,High,CB Consumer Confidence,135.3,worse,44
727,,CAD,2018-10-30 14:30:00,,,High,BOC Gov Poloz Speaks,,,44
728,-1.5%,NZD,2018-10-30 16:45:00,,,Low,Building Consents m/m,6.8%,worse,44
729,-1.1%,JPY,2018-10-30 18:50:00,-0.3%,worse,Low,Prelim Industrial Production m/m,0.2%,worse,44
730,-37.1,NZD,2018-10-30 19:00:00,,,High,ANZ Business Confidence,-38.3,,44
731,-0.2%,GBP,2018-10-30 19:01:00,,,Low,BRC Shop Price Index y/y,0.2%,,44
732,-10,GBP,2018-10-30 19:01:00,-10,,Low,GfK Consumer Confidence,-9,,44
733,0.4%,AUD,2018-10-30 19:30:00,0.5%,,High,CPI q/q,0.4%,,44
734,0.4%,AUD,2018-10-30 19:30:00,0.4%,,High,Trimmed Mean CPI q/q,0.4%,worse,44
735,0.4%,AUD,2018-10-30 19:30:00,0.4%,,Low,Private Sector Credit m/m,0.5%,,44
736,50.2,CNY,2018-10-30 20:00:00,50.6,worse,Medium,Manufacturing PMI,50.8,,44
737,53.9,CNY,2018-10-30 20:00:00,54.7,worse,Medium,Non-Manufacturing PMI,54.9,,44
738,,JPY,2018-10-30 22:08:00,,,High,BOJ Outlook Report,,,44
739,,JPY,2018-10-30 22:08:00,,,High,Monetary Policy Statement,,,44
740,-0.10%,JPY,2018-10-30 22:08:00,-0.10%,,Medium,BOJ Policy Rate,-0.10%,,44
741,-1.5%,JPY,2018-10-31 00:00:00,-0.7%,worse,Low,Housing Starts y/y,1.6%,,44
742,43.0,JPY,2018-10-31 00:02:00,43.5,worse,Low,Consumer Confidence,43.4,,44
743,,JPY,2018-10-31 01:30:00,,,High,BOJ Press Conference,,,44
744,0.1%,EUR,2018-10-31 02:00:00,0.5%,worse,Low,German Retail Sales m/m,-0.3%,worse,44
745,0.1%,EUR,2018-10-31 02:45:00,0.1%,,Low,French Prelim CPI m/m,-0.2%,,44
746,0.6%,EUR,2018-10-31 03:00:00,0.6%,,Medium,Spanish Flash GDP q/q,0.6%,,44
747,-39.1,CHF,2018-10-31 04:00:00,,,Low,Credit Suisse Economic Expectations,-30.8,,44
748,10.1%,EUR,2018-10-31 04:00:00,9.9%,worse,Low,Italian Monthly Unemployment Rate,9.8%,worse,44
749,2.2%,EUR,2018-10-31 05:00:00,2.2%,,Medium,CPI Flash Estimate y/y,2.1%,,44
750,1.1%,EUR,2018-10-31 05:00:00,1.1%,,Medium,Core CPI Flash Estimate y/y,0.9%,,44
751,0.0%,EUR,2018-10-31 05:00:00,0.2%,worse,Low,Italian Prelim CPI m/m,-0.5%,worse,44
752,8.1%,EUR,2018-10-31 05:00:00,8.1%,,Low,Unemployment Rate,8.1%,,44
753,227K,USD,2018-10-31 07:15:00,188K,better,Medium,ADP Non-Farm Employment Change,218K,worse,44
754,0.1%,CAD,2018-10-31 07:30:00,0.0%,better,High,GDP m/m,0.2%,,44
755,-0.9%,CAD,2018-10-31 07:30:00,-0.5%,worse,Medium,RMPI m/m,-4.8%,worse,44
756,0.1%,CAD,2018-10-31 07:30:00,0.0%,better,Low,IPPI m/m,-0.5%,,44
757,0.8%,USD,2018-10-31 07:30:00,0.7%,better,Medium,Employment Cost Index q/q,0.6%,,44
758,58.4,USD,2018-10-31 08:45:00,60.1,worse,Low,Chicago PMI,60.4,,44
759,3.2M,USD,2018-10-31 09:30:00,3.6M,,Medium,Crude Oil Inventories,6.3M,,44
760,,CHF,2018-10-31 12:15:00,,,High,SNB Chairman Jordan Speaks,,,44
761,,CAD,2018-10-31 15:15:00,,,High,BOC Gov Poloz Speaks,,,44
762,58.3,AUD,2018-10-31 16:30:00,,,Low,AIG Manufacturing Index,59.0,,44
763,3.02B,AUD,2018-10-31 19:30:00,1.71B,better,Medium,Trade Balance,2.34B,better,44
764,1.9%,AUD,2018-10-31 19:30:00,1.1%,better,Low,Import Prices q/q,3.2%,,44
765,52.9,JPY,2018-10-31 19:30:00,53.1,,Low,Final Manufacturing PMI,53.1,,44
766,50.1,CNY,2018-10-31 20:45:00,49.9,,Low,Caixin Manufacturing PMI,50.0,,44
767,0.14|4.3,JPY,2018-10-31 22:35:00,,,Low,10-y Bond Auction,0.14|4.2,,44
768,13.1%,AUD,2018-11-01 00:30:00,,,Low,Commodity Prices y/y,6.2%,better,44
769,-6,CHF,2018-11-01 01:45:00,-8,better,Low,SECO Consumer Climate,-7,,44
770,0.0%,GBP,2018-11-01 02:00:00,0.2%,worse,Low,Nationwide HPI m/m,0.2%,,44
771,,EUR,2018-11-01 00:00:00,,,Non-Economic,French Bank Holiday,,,44
772,,EUR,2018-11-01 00:00:00,,,Non-Economic,Italian Bank Holiday,,,44
773,0.2%,CHF,2018-11-01 03:15:00,0.2%,,Low,CPI m/m,0.1%,,44
774,57.4,CHF,2018-11-01 03:30:00,58.6,worse,Low,Manufacturing PMI,59.7,,44
775,51.1,GBP,2018-11-01 04:30:00,53.0,worse,High,Manufacturing PMI,53.6,,44
776,153.6%,USD,2018-11-01 06:30:00,,,Low,Challenger Job Cuts y/y,70.9%,,44
777,,GBP,2018-11-01 07:00:00,,,High,BOE Inflation Report,,,44
778,0-0-9,GBP,2018-11-01 07:00:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,44
779,,GBP,2018-11-01 07:00:00,,,High,Monetary Policy Summary,,,44
780,0.75%,GBP,2018-11-01 07:00:00,0.75%,,Medium,Official Bank Rate,0.75%,,44
781,435B,GBP,2018-11-01 07:00:00,435B,,Low,Asset Purchase Facility,435B,,44
782,0-0-9,GBP,2018-11-01 07:00:00,0-0-9,,Low,MPC Asset Purchase Facility Votes,0-0-9,,44
783,,GBP,2018-11-01 07:30:00,,,High,BOE Gov Carney Speaks,,,44
784,2.2%,USD,2018-11-01 07:30:00,2.2%,,Low,Prelim Nonfarm Productivity q/q,3.0%,,44
785,1.2%,USD,2018-11-01 07:30:00,1.1%,,Low,Prelim Unit Labor Costs q/q,-1.0%,,44
786,214K,USD,2018-11-01 07:30:00,213K,,Low,Unemployment Claims,216K,,44
787,53.9,CAD,2018-11-01 08:30:00,,,Low,Manufacturing PMI,54.8,,44
788,55.7,USD,2018-11-01 08:45:00,55.9,,Low,Final Manufacturing PMI,55.9,,44
789,57.7,USD,2018-11-01 09:00:00,59.0,worse,High,ISM Manufacturing PMI,59.8,,44
790,0.0%,USD,2018-11-01 09:00:00,0.2%,,Low,Construction Spending m/m,0.8%,better,44
791,71.6,USD,2018-11-01 09:00:00,67.5,better,Low,ISM Manufacturing Prices,66.9,,44
792,48B,USD,2018-11-01 09:30:00,53B,,Low,Natural Gas Storage,58B,,44
793,17.6M,USD,2018-11-01 00:00:00,17.1M,better,Low,Total Vehicle Sales,17.4M,,44
794,5.9%,JPY,2018-11-01 18:50:00,6.2%,,Low,Monetary Base y/y,5.9%,,44
795,0.2%,AUD,2018-11-01 19:30:00,0.3%,worse,High,Retail Sales m/m,0.3%,,44
796,0.8%,AUD,2018-11-01 19:30:00,0.2%,better,Low,PPI q/q,0.3%,,44
797,0.4%,EUR,2018-11-02 02:00:00,0.4%,,Low,German Import Prices m/m,0.0%,,44
798,-87.1B,EUR,2018-11-02 02:45:00,,,Low,French Gov Budget Balance,-97.3B,,44
799,-2.7%,CHF,2018-11-02 03:15:00,-0.2%,worse,Low,Retail Sales y/y,0.4%,,44
800,51.8,EUR,2018-11-02 03:15:00,51.0,better,Low,Spanish Manufacturing PMI,51.4,,44
801,49.2,EUR,2018-11-02 03:45:00,49.7,worse,Low,Italian Manufacturing PMI,50.0,,44
802,51.2,EUR,2018-11-02 03:50:00,51.2,,Low,French Final Manufacturing PMI,51.2,,44
803,52.2,EUR,2018-11-02 03:55:00,52.3,,Low,German Final Manufacturing PMI,52.3,,44
804,52.0,EUR,2018-11-02 04:00:00,52.1,,Low,Final Manufacturing PMI,52.1,,44
805,53.2,GBP,2018-11-02 04:30:00,52.0,better,Medium,Construction PMI,52.1,,44
806,11.2K,CAD,2018-11-02 07:30:00,12.7K,worse,High,Employment Change,63.3K,,44
807,5.8%,CAD,2018-11-02 07:30:00,5.9%,better,High,Unemployment Rate,5.9%,,44
808,-0.4B,CAD,2018-11-02 07:30:00,0.2B,worse,Medium,Trade Balance,-0.6B,worse,44
809,0.2%,USD,2018-11-02 07:30:00,0.2%,,High,Average Hourly Earnings m/m,0.3%,,44
810,250K,USD,2018-11-02 07:30:00,194K,better,High,Non-Farm Employment Change,118K,worse,44
811,3.7%,USD,2018-11-02 07:30:00,3.7%,,High,Unemployment Rate,3.7%,,44
812,-54.0B,USD,2018-11-02 07:30:00,-53.5B,,Low,Trade Balance,-53.3B,,44
813,0.7%,USD,2018-11-02 09:00:00,0.5%,better,Low,Factory Orders m/m,2.6%,better,44


814,,NZD,2018-10-21 00:00:00,,,Non-Economic,Bank Holiday,,,43
815,,AUD,2018-10-21 21:00:00,,,Medium,RBA Assist Gov Debelle Speaks,,,43
816,0.5%,JPY,2018-10-21 23:30:00,0.4%,,Low,All Industries Activity m/m,-0.2%,worse,43
817,,EUR,2018-10-22 05:00:00,,,Low,German Buba Monthly Report,,,43
818,-0.1%,CAD,2018-10-22 07:30:00,0.1%,worse,Low,Wholesale Sales m/m,1.1%,worse,43
819,0.2%,AUD,2018-10-22 09:30:00,,,Low,CB Leading Index m/m,0.1%,,43
820,,AUD,2018-10-22 17:35:00,,,Medium,RBA Assist Gov Debelle Speaks,,,43
821,,AUD,2018-10-22 22:00:00,,,Medium,RBA Assist Gov Bullock Speaks,,,43
822,,AUD,2018-10-22 23:30:00,,,Medium,RBA Assist Gov Debelle Speaks,,,43
823,0.5%,JPY,2018-10-23 00:00:00,0.5%,,Low,BOJ Core CPI y/y,0.5%,,43
824,0.5%,EUR,2018-10-23 01:00:00,0.3%,better,Low,German PPI m/m,0.3%,,43
825,-6,GBP,2018-10-23 05:00:00,-1,worse,Low,CBI Industrial Order Expectations,-1,,43
826,,GBP,2018-10-23 05:30:00,,,Medium,MPC Member Haldane Speaks,,,43
827,-3,EUR,2018-10-23 09:00:00,-3,,Low,Consumer Confidence,-3,,43
828,15,USD,2018-10-23 09:00:00,25,worse,Low,Richmond Manufacturing Index,29,,43
829,,GBP,2018-10-23 10:20:00,,,High,BOE Gov Carney Speaks,,,43
830,,USD,2018-10-23 12:30:00,,,Medium,FOMC Member Bostic Speaks,,,43
831,53.1,JPY,2018-10-23 19:30:00,52.6,better,Low,Flash Manufacturing PMI,52.5,worse,43
832,51.2,EUR,2018-10-24 02:15:00,52.4,worse,Medium,French Flash Manufacturing PMI,52.5,,43
833,55.6,EUR,2018-10-24 02:15:00,54.7,better,Medium,French Flash Services PMI,54.8,better,43
834,52.3,EUR,2018-10-24 02:30:00,53.4,worse,Medium,German Flash Manufacturing PMI,53.7,,43
835,53.6,EUR,2018-10-24 02:30:00,55.5,worse,Medium,German Flash Services PMI,55.9,worse,43
836,52.1,EUR,2018-10-24 03:00:00,53.0,worse,Medium,Flash Manufacturing PMI,53.2,,43
837,53.3,EUR,2018-10-24 03:00:00,54.5,worse,Medium,Flash Services PMI,54.7,,43
838,3.5%,EUR,2018-10-24 03:00:00,3.5%,,Low,M3 Money Supply y/y,3.4%,,43
